"date","employeeID","qualOfCare","patientWorkload","numDailyStaffedNurses"
2006-11-29,"0056","Excellent",6,11
2006-11-29,"006605","Good",5,11
2006-11-29,"006225","Excellent",4,11
2006-11-29,"008041","Good",4,11
2006-11-29,"002677","Excellent",3,11
2006-11-29,"00293","Good",7,11
2006-11-29,"007923","Good",5,11
2006-11-29,"008279","Excellent",2,11
2006-11-29,"003184","Excellent",5,11
2006-11-29,"006393","Excellent",5,11
2006-11-30,"006595","Excellent",5,11
2006-11-30,"004628","Excellent",5,11
2006-11-30,"008279","Excellent",3,11
2006-11-30,"004347","Excellent",7,11
2006-11-30,"006225","Excellent",3,11
2006-11-30,"002677","Good",4,11
2006-11-30,"005098","Excellent",6,11
2006-11-30,"004293","Excellent",7,11
2006-11-30,"006605","Excellent",4,11
2006-11-30,"004840","Excellent",5,11
2006-11-30,"002864","Good",4,11
2006-12-01,"004293","Excellent",5,11
2006-12-01,"006773","Fair",9,11
2006-12-01,"004326","Excellent",5,11
2006-12-01,"003135","Good",5,11
2006-12-01,"007559","Good",4,11
2006-12-01,"008164","Excellent",3,11
2006-12-01,"0056","Good",10,11
2006-12-01,"006605","Good",4,11
2006-12-01,"006225","Good",6,11
2006-12-01,"003369","Good",4,11
2006-12-01,"003825","Excellent",4,11
2006-12-02,"007559","Fair",6,6
2006-12-02,"006595","Fair",6,6
2006-12-02,"008279","Poor",7,6
2006-12-02,"002864","Poor",9,6
2006-12-02,"006225","Good",8,6
2006-12-02,"003184","Fair",6,6
2006-12-03,"006225","Good",6,5
2006-12-03,"004297","Fair",5,5
2006-12-03,"008279","Poor",7,5
2006-12-03,"003184","Poor",8,5
2006-12-03,"002864","Fair",7,5
2006-12-04,"003825","Excellent",5,8
2006-12-04,"004840","Excellent",2,8
2006-12-04,"004297","Good",7,8
2006-12-04,"004347","Excellent",5,8
2006-12-04,"002677","Good",7,8
2006-12-04,"001273","Excellent",3,8
2006-12-04,"002864","Excellent",4,8
2006-12-04,"004326","Good",6,8
2006-12-05,"003184","Excellent",3,9
2006-12-05,"007559","Excellent",5,9
2006-12-05,"00715","Excellent",4,9
2006-12-05,"005098","Excellent",4,9
2006-12-05,"005828","Excellent",6,9
2006-12-05,"00854","Good",7,9
2006-12-05,"0056","Excellent",4,9
2006-12-05,"006595","Excellent",4,9
2006-12-05,"003135","Fair",8,9
2006-12-06,"00715","Excellent",3,11
2006-12-06,"0056","Excellent",7,11
2006-12-06,"00854","Excellent",2,11
2006-12-06,"003184","Excellent",3,11
2006-12-06,"006605","Poor",11,11
2006-12-06,"001273","Excellent",5,11
2006-12-06,"001221","Good",8,11
2006-12-06,"005098","Excellent",3,11
2006-12-06,"008279","Excellent",3,11
2006-12-06,"006773","Excellent",4,11
2006-12-06,"007923","Excellent",3,11
2006-12-07,"004840","Excellent",3,11
2006-12-07,"007923","Excellent",5,11
2006-12-07,"00293","Good",4,11
2006-12-07,"004628","Poor",9,11
2006-12-07,"00715","Excellent",3,11
2006-12-07,"006393","Excellent",5,11
2006-12-07,"004326","Excellent",3,11
2006-12-07,"001221","Excellent",5,11
2006-12-07,"0056","Excellent",2,11
2006-12-07,"00854","Excellent",3,11
2006-12-07,"004297","Good",5,11
2006-12-08,"004347","Good",5,12
2006-12-08,"004840","Good",6,12
2006-12-08,"00293","Excellent",2,12
2006-12-08,"006605","Excellent",4,12
2006-12-08,"006393","Excellent",3,12
2006-12-08,"002677","Excellent",4,12
2006-12-08,"006225","Excellent",4,12
2006-12-08,"003369","Excellent",3,12
2006-12-08,"003184","Excellent",4,12
2006-12-08,"002864","Excellent",4,12
2006-12-08,"008164","Excellent",6,12
2006-12-08,"008279","Excellent",6,12
2006-12-09,"003184","Fair",8,6
2006-12-09,"008279","Fair",6,6
2006-12-09,"004297","Fair",5,6
2006-12-09,"002677","Poor",9,6
2006-12-09,"002864","Poor",7,6
2006-12-09,"006773","Poor",9,6
2006-12-10,"002864","Good",6,5
2006-12-10,"006595","Poor",10,5
2006-12-10,"008279","Good",9,5
2006-12-10,"002677","Fair",8,5
2006-12-10,"005098","Good",7,5
2006-12-11,"004628","Excellent",2,10
2006-12-11,"004326","Excellent",3,10
2006-12-11,"006773","Good",6,10
2006-12-11,"004297","Good",6,10
2006-12-11,"007923","Good",5,10
2006-12-11,"005828","Excellent",4,10
2006-12-11,"003369","Excellent",2,10
2006-12-11,"0056","Excellent",3,10
2006-12-11,"00293","Good",6,10
2006-12-11,"003825","Excellent",3,10
2006-12-12,"008041","Excellent",4,11
2006-12-12,"001273","Excellent",5,11
2006-12-12,"003369","Excellent",2,11
2006-12-12,"0056","Good",5,11
2006-12-12,"004347","Excellent",3,11
2006-12-12,"006773","Excellent",5,11
2006-12-12,"006393","Excellent",5,11
2006-12-12,"003135","Excellent",4,11
2006-12-12,"002864","Excellent",2,11
2006-12-12,"004628","Excellent",3,11
2006-12-12,"004293","Good",11,11
2006-12-13,"0056","Good",5,11
2006-12-13,"007559","Excellent",4,11
2006-12-13,"003184","Excellent",4,11
2006-12-13,"008041","Good",6,11
2006-12-13,"004840","Poor",8,11
2006-12-13,"003825","Excellent",4,11
2006-12-13,"007923","Good",5,11
2006-12-13,"001221","Excellent",4,11
2006-12-13,"006225","Good",8,11
2006-12-13,"008279","Excellent",3,11
2006-12-13,"005828","Good",8,11
2006-12-14,"007923","Good",4,12
2006-12-14,"003184","Poor",8,12
2006-12-14,"006773","Excellent",4,12
2006-12-14,"001221","Good",6,12
2006-12-14,"00715","Excellent",3,12
2006-12-14,"001273","Excellent",3,12
2006-12-14,"004326","Excellent",4,12
2006-12-14,"002677","Excellent",4,12
2006-12-14,"004293","Fair",7,12
2006-12-14,"00293","Excellent",5,12
2006-12-14,"003135","Excellent",2,12
2006-12-14,"00854","Good",6,12
2006-12-15,"008164","Excellent",4,11
2006-12-15,"004840","Excellent",4,11
2006-12-15,"004297","Poor",10,11
2006-12-15,"004326","Excellent",3,11
2006-12-15,"00854","Fair",7,11
2006-12-15,"00293","Excellent",3,11
2006-12-15,"001221","Good",6,11
2006-12-15,"0056","Excellent",4,11
2006-12-15,"006605","Excellent",4,11
2006-12-15,"004293","Excellent",2,11
2006-12-15,"002864","Excellent",2,11
2006-12-16,"008279","Good",7,5
2006-12-16,"006595","Good",5,5
2006-12-16,"006225","Fair",6,5
2006-12-16,"002864","Fair",6,5
2006-12-16,"002677","Fair",6,5
2006-12-17,"002677","Good",4,5
2006-12-17,"003184","Fair",6,5
2006-12-17,"004297","Fair",7,5
2006-12-17,"006225","Fair",7,5
2006-12-17,"006595","Poor",9,5
2006-12-18,"003135","Good",8,12
2006-12-18,"006605","Excellent",4,12
2006-12-18,"004293","Fair",6,12
2006-12-18,"004347","Excellent",3,12
2006-12-18,"004297","Excellent",7,12
2006-12-18,"002677","Excellent",5,12
2006-12-18,"00715","Good",6,12
2006-12-18,"00293","Excellent",2,12
2006-12-18,"005828","Excellent",2,12
2006-12-18,"004628","Good",7,12
2006-12-18,"003184","Good",6,12
2006-12-18,"004326","Excellent",3,12
2006-12-19,"008041","Good",5,12
2006-12-19,"004628","Good",8,12
2006-12-19,"00854","Good",6,12
2006-12-19,"004326","Excellent",4,12
2006-12-19,"004347","Fair",7,12
2006-12-19,"0056","Good",5,12
2006-12-19,"001221","Excellent",4,12
2006-12-19,"002864","Good",6,12
2006-12-19,"006773","Good",7,12
2006-12-19,"006595","Excellent",3,12
2006-12-19,"00293","Good",5,12
2006-12-19,"006605","Good",7,12
2006-12-20,"00715","Excellent",2,10
2006-12-20,"008041","Excellent",2,10
2006-12-20,"006773","Good",10,10
2006-12-20,"004840","Good",9,10
2006-12-20,"003825","Excellent",5,10
2006-12-20,"004297","Excellent",5,10
2006-12-20,"007559","Good",5,10
2006-12-20,"006225","Excellent",4,10
2006-12-20,"006605","Good",4,10
2006-12-20,"006393","Excellent",2,10
2006-12-21,"003369","Excellent",5,11
2006-12-21,"006605","Good",6,11
2006-12-21,"007559","Excellent",2,11
2006-12-21,"004347","Good",8,11
2006-12-21,"003825","Excellent",5,11
2006-12-21,"005098","Poor",8,11
2006-12-21,"002864","Good",4,11
2006-12-21,"00293","Good",8,11
2006-12-21,"002677","Good",6,11
2006-12-21,"0056","Good",5,11
2006-12-21,"006595","Good",7,11
2006-12-22,"001221","Good",4,11
2006-12-22,"006393","Good",5,11
2006-12-22,"006225","Good",7,11
2006-12-22,"001273","Excellent",5,11
2006-12-22,"004347","Excellent",4,11
2006-12-22,"006605","Excellent",7,11
2006-12-22,"004297","Good",7,11
2006-12-22,"004628","Good",6,11
2006-12-22,"004840","Good",7,11
2006-12-22,"005098","Excellent",3,11
2006-12-22,"00715","Excellent",4,11
2006-12-23,"006595","Fair",9,5
2006-12-23,"002677","Excellent",6,5
2006-12-23,"002864","Poor",9,5
2006-12-23,"006225","Fair",5,5
2006-12-23,"008279","Good",5,5
2006-12-24,"006773","Poor",8,6
2006-12-24,"004297","Fair",6,6
2006-12-24,"006225","Fair",6,6
2006-12-24,"002677","Poor",7,6
2006-12-24,"008279","Poor",8,6
2006-12-24,"002864","Poor",9,6
2006-12-25,"004840","Excellent",3,12
2006-12-25,"006605","Excellent",3,12
2006-12-25,"003184","Good",5,12
2006-12-25,"003369","Excellent",6,12
2006-12-25,"005098","Good",11,12
2006-12-25,"00293","Good",7,12
2006-12-25,"008164","Excellent",4,12
2006-12-25,"003135","Excellent",2,12
2006-12-25,"004347","Excellent",2,12
2006-12-25,"004628","Good",6,12
2006-12-25,"002677","Good",4,12
2006-12-25,"0056","Excellent",3,12
2006-12-26,"002864","Excellent",6,12
2006-12-26,"007923","Good",5,12
2006-12-26,"006595","Poor",10,12
2006-12-26,"004840","Excellent",3,12
2006-12-26,"004297","Excellent",2,12
2006-12-26,"002677","Excellent",3,12
2006-12-26,"00293","Good",7,12
2006-12-26,"003184","Excellent",3,12
2006-12-26,"00715","Excellent",3,12
2006-12-26,"004293","Excellent",3,12
2006-12-26,"008041","Excellent",3,12
2006-12-26,"001221","Excellent",4,12
2006-12-27,"008279","Poor",10,10
2006-12-27,"002677","Excellent",4,10
2006-12-27,"006773","Good",6,10
2006-12-27,"003135","Excellent",4,10
2006-12-27,"007559","Excellent",4,10
2006-12-27,"005828","Good",6,10
2006-12-27,"001273","Excellent",3,10
2006-12-27,"008164","Excellent",6,10
2006-12-27,"003825","Good",4,10
2006-12-27,"006595","Excellent",4,10
2006-12-28,"007923","Excellent",4,10
2006-12-28,"001221","Good",9,10
2006-12-28,"004293","Excellent",5,10
2006-12-28,"0056","Excellent",3,10
2006-12-28,"004840","Excellent",7,10
2006-12-28,"003135","Poor",8,10
2006-12-28,"008279","Excellent",3,10
2006-12-28,"003825","Excellent",2,10
2006-12-28,"002864","Excellent",6,10
2006-12-28,"006773","Good",7,10
2006-12-29,"0056","Excellent",5,12
2006-12-29,"007923","Good",6,12
2006-12-29,"002864","Excellent",3,12
2006-12-29,"006605","Good",5,12
2006-12-29,"006393","Excellent",2,12
2006-12-29,"00293","Good",9,12
2006-12-29,"005828","Excellent",6,12
2006-12-29,"004293","Excellent",6,12
2006-12-29,"004297","Good",6,12
2006-12-29,"004347","Excellent",5,12
2006-12-29,"006773","Excellent",4,12
2006-12-29,"003184","Poor",12,12
2006-12-30,"004297","Poor",9,7
2006-12-30,"002864","Fair",8,7
2006-12-30,"002677","Fair",6,7
2006-12-30,"008279","Fair",8,7
2006-12-30,"006595","Good",6,7
2006-12-30,"006393","Fair",8,7
2006-12-30,"006225","Poor",9,7
2006-12-31,"003184","Poor",7,7
2006-12-31,"002677","Poor",10,7
2006-12-31,"008279","Fair",11,7
2006-12-31,"006595","Fair",6,7
2006-12-31,"002864","Poor",9,7
2006-12-31,"006225","Poor",10,7
2006-12-31,"007559","Poor",10,7
2007-01-01,"006595","Excellent",3,11
2007-01-01,"003825","Good",6,11
2007-01-01,"006393","Excellent",7,11
2007-01-01,"00715","Fair",5,11
2007-01-01,"003369","Excellent",4,11
2007-01-01,"0056","Good",6,11
2007-01-01,"008164","Fair",5,11
2007-01-01,"004326","Good",7,11
2007-01-01,"002864","Excellent",5,11
2007-01-01,"004297","Excellent",3,11
2007-01-01,"004628","Excellent",2,11
2007-01-02,"001273","Excellent",2,11
2007-01-02,"006605","Excellent",5,11
2007-01-02,"003369","Good",6,11
2007-01-02,"005828","Excellent",8,11
2007-01-02,"00854","Good",5,11
2007-01-02,"003825","Excellent",2,11
2007-01-02,"006595","Excellent",6,11
2007-01-02,"007559","Excellent",2,11
2007-01-02,"005098","Excellent",5,11
2007-01-02,"006225","Excellent",4,11
2007-01-02,"003135","Good",7,11
2007-01-03,"0056","Good",5,10
2007-01-03,"005098","Excellent",3,10
2007-01-03,"004326","Good",8,10
2007-01-03,"002677","Excellent",2,10
2007-01-03,"001221","Good",7,10
2007-01-03,"001273","Good",5,10
2007-01-03,"006595","Excellent",4,10
2007-01-03,"004293","Excellent",6,10
2007-01-03,"008279","Fair",7,10
2007-01-03,"004628","Good",6,10
2007-01-04,"003135","Excellent",5,12
2007-01-04,"004293","Fair",7,12
2007-01-04,"005098","Excellent",5,12
2007-01-04,"004628","Good",8,12
2007-01-04,"003825","Fair",8,12
2007-01-04,"006595","Good",8,12
2007-01-04,"004347","Excellent",7,12
2007-01-04,"005828","Excellent",5,12
2007-01-04,"001273","Good",6,12
2007-01-04,"003369","Excellent",6,12
2007-01-04,"00854","Excellent",4,12
2007-01-04,"00293","Excellent",2,12
2007-01-05,"007923","Poor",7,13
2007-01-05,"003135","Excellent",5,13
2007-01-05,"004326","Excellent",6,13
2007-01-05,"00293","Excellent",3,13
2007-01-05,"006225","Excellent",5,13
2007-01-05,"003825","Excellent",4,13
2007-01-05,"005828","Excellent",7,13
2007-01-05,"007559","Excellent",5,13
2007-01-05,"006773","Good",5,13
2007-01-05,"006605","Excellent",5,13
2007-01-05,"008164","Excellent",3,13
2007-01-05,"001221","Good",4,13
2007-01-05,"008279","Good",5,13
2007-01-06,"003184","Good",7,6
2007-01-06,"006595","Poor",10,6
2007-01-06,"005098","Fair",6,6
2007-01-06,"002677","Good",4,6
2007-01-06,"008279","Poor",7,6
2007-01-06,"006225","Fair",8,6
2007-01-07,"006595","Poor",11,4
2007-01-07,"004297","Poor",13,4
2007-01-07,"002677","Poor",10,4
2007-01-07,"008279","Fair",8,4
2007-01-08,"006225","Good",5,12
2007-01-08,"00293","Good",6,12
2007-01-08,"006773","Good",7,12
2007-01-08,"006605","Excellent",3,12
2007-01-08,"003184","Excellent",7,12
2007-01-08,"00854","Excellent",3,12
2007-01-08,"003825","Excellent",6,12
2007-01-08,"001273","Fair",9,12
2007-01-08,"002677","Fair",5,12
2007-01-08,"008041","Excellent",3,12
2007-01-08,"004347","Excellent",6,12
2007-01-08,"004840","Excellent",5,12
2007-01-09,"00854","Excellent",3,10
2007-01-09,"007559","Excellent",3,10
2007-01-09,"003369","Good",6,10
2007-01-09,"004293","Excellent",5,10
2007-01-09,"006393","Excellent",3,10
2007-01-09,"002864","Excellent",4,10
2007-01-09,"00293","Excellent",4,10
2007-01-09,"001221","Good",7,10
2007-01-09,"008164","Excellent",4,10
2007-01-09,"008041","Excellent",2,10
2007-01-10,"005098","Good",7,11
2007-01-10,"003369","Good",6,11
2007-01-10,"003184","Excellent",3,11
2007-01-10,"006393","Good",5,11
2007-01-10,"0056","Excellent",3,11
2007-01-10,"007923","Excellent",4,11
2007-01-10,"004326","Good",5,11
2007-01-10,"006605","Excellent",6,11
2007-01-10,"002864","Excellent",5,11
2007-01-10,"001273","Good",6,11
2007-01-10,"004628","Poor",10,11
2007-01-11,"004293","Excellent",5,11
2007-01-11,"002864","Good",4,11
2007-01-11,"006605","Excellent",5,11
2007-01-11,"00715","Good",5,11
2007-01-11,"007923","Excellent",6,11
2007-01-11,"004628","Good",6,11
2007-01-11,"003825","Good",5,11
2007-01-11,"004347","Good",4,11
2007-01-11,"004326","Excellent",2,11
2007-01-11,"006773","Fair",7,11
2007-01-11,"002677","Excellent",2,11
2007-01-12,"004840","Good",7,11
2007-01-12,"004326","Excellent",4,11
2007-01-12,"006773","Excellent",5,11
2007-01-12,"007559","Excellent",4,11
2007-01-12,"00293","Good",5,11
2007-01-12,"006225","Good",6,11
2007-01-12,"001273","Excellent",5,11
2007-01-12,"00854","Excellent",4,11
2007-01-12,"001221","Excellent",5,11
2007-01-12,"008041","Excellent",5,11
2007-01-12,"003369","Excellent",7,11
2007-01-13,"003184","Poor",10,6
2007-01-13,"006225","Good",7,6
2007-01-13,"008279","Fair",5,6
2007-01-13,"002677","Fair",9,6
2007-01-13,"004297","Fair",7,6
2007-01-13,"006595","Fair",6,6
2007-01-14,"003184","Excellent",2,7
2007-01-14,"008279","Poor",10,7
2007-01-14,"006225","Poor",9,7
2007-01-14,"006595","Poor",10,7
2007-01-14,"002677","Fair",7,7
2007-01-14,"002864","Poor",10,7
2007-01-14,"004297","Poor",9,7
2007-01-15,"00293","Good",9,13
2007-01-15,"001221","Excellent",5,13
2007-01-15,"003184","Excellent",4,13
2007-01-15,"001273","Excellent",3,13
2007-01-15,"004293","Excellent",3,13
2007-01-15,"004347","Excellent",3,13
2007-01-15,"005828","Excellent",5,13
2007-01-15,"006605","Good",6,13
2007-01-15,"004840","Excellent",3,13
2007-01-15,"005098","Excellent",3,13
2007-01-15,"008041","Excellent",2,13
2007-01-15,"0056","Excellent",5,13
2007-01-15,"006773","Excellent",4,13
2007-01-16,"004293","Excellent",5,9
2007-01-16,"006773","Good",5,9
2007-01-16,"001221","Excellent",2,9
2007-01-16,"003184","Excellent",3,9
2007-01-16,"008279","Fair",6,9
2007-01-16,"00715","Excellent",5,9
2007-01-16,"008164","Excellent",4,9
2007-01-16,"003135","Good",6,9
2007-01-16,"004297","Excellent",5,9
2007-01-17,"0056","Excellent",3,10
2007-01-17,"006595","Excellent",4,10
2007-01-17,"008041","Good",7,10
2007-01-17,"007923","Excellent",4,10
2007-01-17,"003369","Excellent",3,10
2007-01-17,"003184","Fair",8,10
2007-01-17,"006225","Good",4,10
2007-01-17,"006605","Excellent",2,10
2007-01-17,"005828","Fair",5,10
2007-01-17,"001221","Fair",6,10
2007-01-18,"002677","Excellent",2,9
2007-01-18,"004297","Excellent",4,9
2007-01-18,"00293","Excellent",4,9
2007-01-18,"008164","Excellent",5,9
2007-01-18,"006773","Excellent",5,9
2007-01-18,"004840","Good",4,9
2007-01-18,"008041","Fair",6,9
2007-01-18,"006595","Excellent",2,9
2007-01-18,"005828","Excellent",4,9
2007-01-19,"004347","Excellent",2,12
2007-01-19,"004293","Good",4,12
2007-01-19,"005828","Good",6,12
2007-01-19,"006773","Excellent",3,12
2007-01-19,"00293","Excellent",2,12
2007-01-19,"008164","Excellent",6,12
2007-01-19,"006393","Excellent",5,12
2007-01-19,"004326","Good",8,12
2007-01-19,"006225","Excellent",4,12
2007-01-19,"004840","Excellent",5,12
2007-01-19,"004297","Fair",6,12
2007-01-19,"004628","Excellent",4,12
2007-01-20,"003184","Fair",6,7
2007-01-20,"002864","Fair",9,7
2007-01-20,"006773","Good",6,7
2007-01-20,"006225","Good",7,7
2007-01-20,"008279","Poor",9,7
2007-01-20,"006595","Good",4,7
2007-01-20,"002677","Fair",9,7
2007-01-21,"003184","Poor",9,4
2007-01-21,"006225","Fair",6,4
2007-01-21,"008279","Fair",7,4
2007-01-21,"006595","Poor",9,4
2007-01-22,"00854","Good",5,11
2007-01-22,"00715","Good",6,11
2007-01-22,"0056","Excellent",4,11
2007-01-22,"004297","Good",5,11
2007-01-22,"006393","Good",7,11
2007-01-22,"005098","Excellent",5,11
2007-01-22,"007923","Excellent",2,11
2007-01-22,"004840","Good",6,11
2007-01-22,"003135","Excellent",3,11
2007-01-22,"001273","Good",5,11
2007-01-22,"004628","Excellent",2,11
2007-01-23,"003369","Excellent",4,12
2007-01-23,"0056","Excellent",3,12
2007-01-23,"004840","Excellent",4,12
2007-01-23,"008164","Excellent",2,12
2007-01-23,"006393","Good",4,12
2007-01-23,"006225","Excellent",6,12
2007-01-23,"003825","Good",5,12
2007-01-23,"006605","Good",5,12
2007-01-23,"004297","Excellent",3,12
2007-01-23,"00854","Excellent",3,12
2007-01-23,"006595","Excellent",3,12
2007-01-23,"004628","Poor",9,12
2007-01-24,"003184","Excellent",5,12
2007-01-24,"004628","Excellent",4,12
2007-01-24,"006605","Excellent",3,12
2007-01-24,"004347","Excellent",2,12
2007-01-24,"004297","Good",6,12
2007-01-24,"006773","Excellent",2,12
2007-01-24,"007923","Good",7,12
2007-01-24,"0056","Good",5,12
2007-01-24,"006225","Excellent",4,12
2007-01-24,"005098","Excellent",4,12
2007-01-24,"005828","Excellent",4,12
2007-01-24,"004293","Excellent",4,12
2007-01-25,"004840","Excellent",3,12
2007-01-25,"004297","Excellent",3,12
2007-01-25,"0056","Excellent",4,12
2007-01-25,"006225","Excellent",4,12
2007-01-25,"005828","Excellent",4,12
2007-01-25,"007559","Good",5,12
2007-01-25,"002864","Excellent",4,12
2007-01-25,"006605","Excellent",4,12
2007-01-25,"008041","Good",5,12
2007-01-25,"007923","Excellent",4,12
2007-01-25,"003184","Excellent",4,12
2007-01-25,"008279","Good",4,12
2007-01-26,"006393","Good",8,9
2007-01-26,"001221","Excellent",4,9
2007-01-26,"008164","Excellent",5,9
2007-01-26,"00854","Fair",8,9
2007-01-26,"00715","Good",7,9
2007-01-26,"003135","Good",4,9
2007-01-26,"004293","Excellent",3,9
2007-01-26,"0056","Excellent",4,9
2007-01-26,"005828","Excellent",2,9
2007-01-27,"008279","Good",5,7
2007-01-27,"006225","Fair",8,7
2007-01-27,"002864","Fair",8,7
2007-01-27,"002677","Fair",5,7
2007-01-27,"003184","Poor",9,7
2007-01-27,"006595","Poor",10,7
2007-01-27,"005098","Poor",11,7
2007-01-28,"006773","Poor",7,7
2007-01-28,"008279","Poor",11,7
2007-01-28,"006595","Good",7,7
2007-01-28,"002677","Good",5,7
2007-01-28,"007559","Poor",10,7
2007-01-28,"002864","Fair",6,7
2007-01-28,"004297","Fair",6,7
2007-01-29,"004840","Excellent",4,13
2007-01-29,"001221","Good",7,13
2007-01-29,"002864","Excellent",6,13
2007-01-29,"006225","Good",7,13
2007-01-29,"005828","Excellent",4,13
2007-01-29,"003825","Good",7,13
2007-01-29,"004326","Good",7,13
2007-01-29,"005098","Excellent",3,13
2007-01-29,"007559","Good",5,13
2007-01-29,"001273","Good",6,13
2007-01-29,"004297","Excellent",3,13
2007-01-29,"008279","Excellent",4,13
2007-01-29,"007923","Excellent",5,13
2007-01-30,"006225","Excellent",7,13
2007-01-30,"007923","Fair",5,13
2007-01-30,"003184","Good",7,13
2007-01-30,"004840","Good",5,13
2007-01-30,"005828","Excellent",4,13
2007-01-30,"004297","Excellent",4,13
2007-01-30,"004293","Excellent",3,13
2007-01-30,"002864","Excellent",3,13
2007-01-30,"002677","Good",6,13
2007-01-30,"00715","Excellent",3,13
2007-01-30,"006773","Good",5,13
2007-01-30,"006393","Excellent",2,13
2007-01-30,"001273","Excellent",3,13
2007-01-31,"004347","Excellent",5,12
2007-01-31,"004293","Good",4,12
2007-01-31,"003369","Good",6,12
2007-01-31,"001221","Good",4,12
2007-01-31,"00293","Excellent",5,12
2007-01-31,"005098","Good",6,12
2007-01-31,"005828","Good",8,12
2007-01-31,"003184","Excellent",4,12
2007-01-31,"00715","Excellent",4,12
2007-01-31,"008164","Excellent",8,12
2007-01-31,"002677","Excellent",4,12
2007-01-31,"004628","Excellent",3,12
2007-02-01,"004293","Excellent",6,12
2007-02-01,"005828","Good",7,12
2007-02-01,"008041","Excellent",4,12
2007-02-01,"007559","Excellent",4,12
2007-02-01,"001221","Excellent",3,12
2007-02-01,"004297","Excellent",3,12
2007-02-01,"004628","Excellent",3,12
2007-02-01,"004326","Excellent",2,12
2007-02-01,"00715","Good",5,12
2007-02-01,"0056","Excellent",4,12
2007-02-01,"003184","Excellent",4,12
2007-02-01,"006605","Good",5,12
2007-02-02,"005098","Excellent",6,11
2007-02-02,"004326","Excellent",4,11
2007-02-02,"00293","Excellent",4,11
2007-02-02,"003825","Excellent",4,11
2007-02-02,"007923","Good",6,11
2007-02-02,"004840","Excellent",4,11
2007-02-02,"00715","Good",5,11
2007-02-02,"001273","Excellent",2,11
2007-02-02,"004293","Excellent",3,11
2007-02-02,"002864","Good",7,11
2007-02-02,"006393","Excellent",3,11
2007-02-03,"008279","Poor",11,6
2007-02-03,"002677","Fair",8,6
2007-02-03,"002864","Poor",7,6
2007-02-03,"005098","Good",9,6
2007-02-03,"006595","Good",5,6
2007-02-03,"003184","Fair",5,6
2007-02-04,"002864","Excellent",4,5
2007-02-04,"004297","Fair",9,5
2007-02-04,"002677","Fair",7,5
2007-02-04,"008279","Excellent",6,5
2007-02-04,"006225","Good",7,5
2007-02-05,"0056","Excellent",5,10
2007-02-05,"006773","Excellent",5,10
2007-02-05,"007559","Good",4,10
2007-02-05,"005098","Excellent",2,10
2007-02-05,"00293","Excellent",5,10
2007-02-05,"008279","Excellent",7,10
2007-02-05,"006605","Good",5,10
2007-02-05,"003825","Excellent",4,10
2007-02-05,"004347","Excellent",5,10
2007-02-05,"00715","Excellent",5,10
2007-02-06,"002677","Excellent",3,11
2007-02-06,"002864","Excellent",5,11
2007-02-06,"007559","Excellent",3,11
2007-02-06,"006773","Poor",9,11
2007-02-06,"004297","Excellent",6,11
2007-02-06,"003369","Excellent",4,11
2007-02-06,"00854","Excellent",4,11
2007-02-06,"001221","Good",6,11
2007-02-06,"005098","Excellent",7,11
2007-02-06,"008279","Excellent",3,11
2007-02-06,"004326","Good",5,11
2007-02-07,"00293","Excellent",3,10
2007-02-07,"004293","Excellent",3,10
2007-02-07,"001273","Excellent",5,10
2007-02-07,"003369","Excellent",5,10
2007-02-07,"001221","Excellent",3,10
2007-02-07,"006225","Excellent",2,10
2007-02-07,"007559","Excellent",3,10
2007-02-07,"005828","Good",5,10
2007-02-07,"004297","Excellent",5,10
2007-02-07,"00854","Good",4,10
2007-02-08,"004347","Good",4,11
2007-02-08,"008041","Good",9,11
2007-02-08,"00293","Good",5,11
2007-02-08,"008164","Excellent",5,11
2007-02-08,"006773","Good",9,11
2007-02-08,"004297","Good",4,11
2007-02-08,"006393","Good",6,11
2007-02-08,"006225","Good",5,11
2007-02-08,"003369","Excellent",7,11
2007-02-08,"004840","Excellent",3,11
2007-02-08,"004293","Excellent",2,11
2007-02-09,"006773","Good",4,12
2007-02-09,"002864","Excellent",2,12
2007-02-09,"004293","Excellent",5,12
2007-02-09,"003135","Excellent",3,12
2007-02-09,"00715","Good",6,12
2007-02-09,"008279","Good",5,12
2007-02-09,"004840","Good",6,12
2007-02-09,"003184","Excellent",4,12
2007-02-09,"005098","Excellent",3,12
2007-02-09,"0056","Excellent",5,12
2007-02-09,"002677","Excellent",7,12
2007-02-09,"00293","Good",5,12
2007-02-10,"008279","Good",5,7
2007-02-10,"004297","Fair",7,7
2007-02-10,"005098","Fair",6,7
2007-02-10,"002677","Fair",7,7
2007-02-10,"006595","Poor",9,7
2007-02-10,"006225","Fair",7,7
2007-02-10,"006393","Poor",10,7
2007-02-11,"006773","Poor",11,6
2007-02-11,"003184","Poor",9,6
2007-02-11,"008279","Fair",8,6
2007-02-11,"007559","Poor",10,6
2007-02-11,"002677","Fair",9,6
2007-02-11,"005098","Good",5,6
2007-02-12,"008041","Fair",7,11
2007-02-12,"008164","Excellent",6,11
2007-02-12,"003135","Good",6,11
2007-02-12,"007559","Excellent",5,11
2007-02-12,"006595","Excellent",2,11
2007-02-12,"008279","Excellent",6,11
2007-02-12,"0056","Excellent",7,11
2007-02-12,"00293","Excellent",3,11
2007-02-12,"006393","Excellent",6,11
2007-02-12,"003825","Good",5,11
2007-02-12,"002864","Excellent",4,11
